# widthsADWIN, reconstructionErrorTime, driftDecisions, driftLabels
121,0.388967245817,0,0
122,0.401223272085,0,0
123,0.399568796158,0,0
124,0.430345594883,0,0
125,0.389059752226,0,0
126,0.418889850378,0,0
127,0.419732093811,0,0
128,0.420269876719,0,0
129,0.416532903910,0,0
130,0.353037685156,0,0
131,0.413882523775,0,0
132,0.443030536175,0,0
133,0.397163480520,0,0
134,0.433664888144,0,0
135,0.364648967981,0,0
136,0.374775916338,0,0
137,0.407708019018,0,0
138,0.405794203281,0,0
139,0.412520200014,0,0
140,0.372494161129,0,0
141,0.369729667902,0,0
142,0.385688960552,0,0
143,0.384989649057,0,0
144,0.337631314993,0,0
145,0.366015136242,0,0
146,0.394639343023,0,0
147,0.370359987020,0,0
148,0.388334840536,0,0
149,0.388756543398,0,0
150,0.392451047897,0,0
151,0.354179173708,0,0
152,0.371051847935,0,0
153,0.363817304373,0,0
154,0.377225875854,0,0
155,0.373467624187,0,0
156,0.400254935026,0,0
157,0.410433053970,0,0
158,0.368619769812,0,0
159,0.373822242022,0,0
160,0.367772251368,0,0
161,0.346772938967,0,0
162,0.392302483320,0,0
163,0.414258688688,0,0
164,0.356816500425,0,0
165,0.383078843355,0,0
166,0.454564511776,0,0
167,0.376498490572,0,0
168,0.417508691549,0,0
169,0.432932883501,0,0
170,0.388399749994,0,0
171,0.335340559483,0,0
172,0.395404726267,0,0
173,0.375733584166,0,0
174,0.373913198709,0,0
175,0.422854512930,0,0
176,0.345457047224,0,0
177,0.379472911358,0,0
178,0.366009294987,0,0
179,0.372238814831,0,0
180,0.429991662502,0,0
181,0.388828754425,0,0
182,0.425204038620,0,0
183,0.371476024389,0,0
184,0.370589852333,0,0
185,0.408227115870,0,0
186,0.370696842670,0,0
187,0.452718585730,0,0
188,0.426221191883,0,0
189,0.369173765182,0,0
190,0.395841389894,0,0
191,0.386979818344,0,0
192,0.383023232222,0,0
193,0.329500973225,0,0
194,0.357630968094,0,0
195,0.376302450895,0,0
196,0.371197223663,0,0
197,0.382188379765,0,0
198,0.350285351276,0,0
199,0.390660345554,0,0
200,0.405054926872,0,0
201,0.421085298061,0,0
202,0.393123835325,0,0
203,0.388223260641,0,0
204,0.374802410603,0,0
205,0.443627744913,0,0
206,0.385737985373,0,0
207,0.359695196152,0,0
208,0.364572495222,0,0
209,0.396784484386,0,0
210,0.359344124794,0,0
211,0.399642497301,0,0
212,0.377769082785,0,0
213,0.371964067221,0,0
214,0.371208250523,0,0
215,0.379679083824,0,0
216,0.383628666401,0,0
217,0.397383987904,0,0
218,0.421034097672,0,0
219,0.407248735428,0,0
220,0.392799913883,0,0
221,0.441993623972,0,0
222,0.394263595343,0,0
223,0.402668982744,0,0
224,0.351055562496,0,0
225,0.383885383606,0,0
226,0.410736173391,0,0
227,0.368109345436,0,0
228,0.355920135975,0,0
229,0.378570437431,0,0
230,0.428719371557,0,0
231,0.405266255140,0,0
232,0.319739371538,0,0
233,0.366346120834,0,0
234,0.366526454687,0,0
235,0.415710806847,0,0
236,0.410787612200,0,0
237,0.390872716904,0,0
238,0.428525686264,0,0
239,0.369015902281,0,0
240,0.358560979366,0,0
241,0.403928041458,0,0
242,0.388488739729,0,0
243,0.391976028681,0,0
244,0.394217520952,0,0
245,0.347000271082,0,0
246,0.389953076839,0,0
247,0.420117050409,0,0
248,0.348978340626,0,0
249,0.377405703068,0,0
250,0.400852501392,0,0
251,0.371364265680,0,0
252,0.395596951246,0,0
253,0.375940680504,0,0
254,0.369195699692,0,0
255,0.369197607040,0,0
256,0.308340579271,0,0
257,0.352716207504,0,0
258,0.379048556089,0,0
259,0.378410637379,0,0
260,0.440321773291,0,0
261,0.392824441195,0,0
262,0.405192196369,0,0
263,0.401769459248,0,0
264,0.439597189426,0,0
265,0.357667267323,0,0
266,0.361852884293,0,0
267,0.362846434116,0,0
268,0.372713118792,0,0
269,0.361441880465,0,0
270,0.374169260263,0,0
271,0.355977028608,0,0
272,0.376026898623,0,0
273,0.376322299242,0,0
274,0.359030067921,0,0
275,0.390164256096,0,0
276,0.381778061390,0,0
277,0.336140632629,0,0
278,0.387719959021,0,0
279,0.402640551329,0,0
280,0.372400283813,0,0
281,0.341664612293,0,0
282,0.360707372427,0,0
283,0.417142271996,0,0
284,0.413874804974,0,0
285,0.412893682718,0,0
286,0.378946870565,0,0
287,0.386235266924,0,0
288,0.407509267330,0,0
289,0.403761804104,0,0
290,0.366467654705,0,0
291,0.341097325087,0,0
292,0.349400877953,0,0
293,0.379663676023,0,0
294,0.438933342695,0,0
295,0.375896066427,0,0
296,0.359853595495,0,0
297,0.367837160826,0,0
298,0.413284838200,0,0
299,0.395424336195,0,0
300,0.409430861473,0,0
301,0.422377169132,0,0
302,0.403554469347,0,0
303,0.355727642775,0,0
304,0.332931369543,0,0
305,0.394958347082,0,0
306,0.409152060747,0,0
307,0.418363630772,0,0
308,0.441338211298,0,0
309,0.415695667267,0,0
310,0.369056731462,0,0
311,0.401240676641,0,0
312,0.385061770678,0,0
313,0.345986783504,0,0
314,0.411720335484,0,0
315,0.370159864426,0,0
316,0.341989338398,0,0
317,0.407281070948,0,0
318,0.387185603380,0,0
319,0.407733470201,0,0
320,0.331652015448,0,0
321,0.385770767927,0,0
322,0.336923390627,0,0
323,0.382571339607,0,0
324,0.400380849838,0,0
325,0.342641681433,0,0
326,0.401439696550,0,0
327,0.420178890228,0,0
328,0.385797798634,0,0
329,0.387338459492,0,0
330,0.431234866381,0,0
331,0.413373112679,0,0
332,0.403940618038,0,0
333,0.364232659340,0,0
334,0.393841236830,0,0
335,0.409699141979,0,0
336,0.369818031788,0,0
337,0.393296808004,0,0
338,0.397681742907,0,0
339,0.346975684166,0,0
340,0.361785322428,0,0
341,0.404943168163,0,0
342,0.392663717270,0,0
343,0.431161135435,0,0
344,0.356600522995,0,0
345,0.389311999083,0,0
346,0.440793931484,0,0
347,0.333910495043,0,0
348,0.388478696346,0,0
349,0.352481514215,0,0
350,0.393901854753,0,0
351,0.385009586811,0,0
352,0.375328898430,0,0
353,0.404692202806,0,0
354,0.350870490074,0,0
355,0.369668871164,0,0
356,0.400799542665,0,0
357,0.390104800463,0,0
358,0.379091650248,0,0
359,0.364288657904,0,0
360,0.372801005840,0,0
361,0.405333429575,0,0
362,0.386007398367,0,0
363,0.376698166132,0,0
364,0.367401897907,0,0
365,0.358232557774,0,0
366,0.435878634453,0,0
367,0.346474617720,0,0
368,0.413395553827,0,0
369,0.405347615480,0,0
370,0.405019134283,0,0
371,0.399295806885,0,0
372,0.398078560829,0,0
373,0.428650379181,0,0
374,0.356893211603,0,0
375,0.424285143614,0,0
376,0.322979301214,0,0
377,0.370033949614,0,0
378,0.403692126274,0,0
379,0.426284909248,0,0
380,0.373490244150,0,0
381,0.383321046829,0,0
382,0.394488722086,0,0
383,0.433372944593,0,0
384,0.433876693249,0,0
385,0.371584594250,0,0
386,0.429168134928,0,0
387,0.424438804388,0,0
388,0.408661246300,0,0
389,0.406675636768,0,0
390,0.419360637665,0,0
391,0.478789418936,0,0
392,0.431884825230,0,0
393,0.415021002293,0,0
394,0.388556361198,0,0
395,0.423369437456,0,0
396,0.449502676725,0,0
397,0.394836634398,0,0
398,0.381999164820,0,0
399,0.361788213253,0,0
400,0.348835498095,0,0
401,0.394279360771,0,0
402,0.445211231709,0,0
403,0.406943142414,0,0
404,0.328130334616,0,0
405,0.373391926289,0,0
406,0.437517732382,0,0
407,0.377841919661,0,0
408,0.398339778185,0,0
409,0.372986882925,0,0
410,0.378207594156,0,0
411,0.345519483089,0,0
412,0.382215112448,0,0
413,0.385869443417,0,0
414,0.429382830858,0,0
415,0.388332277536,0,0
416,0.339036166668,0,0
417,0.408364325762,0,0
418,0.353170156479,0,0
419,0.411669194698,0,0
420,0.382618576288,0,0
421,0.405516237020,0,0
422,0.413702964783,0,0
423,0.356170445681,0,0
424,0.390949904919,0,0
425,0.410414040089,0,0
426,0.380516946316,0,0
427,0.421420812607,0,0
428,0.405905961990,0,0
429,0.383302152157,0,0
430,0.409022957087,0,0
431,0.406347781420,0,0
432,0.416524946690,0,0
433,0.381949245930,0,0
434,0.376652806997,0,0
435,0.366367280483,0,0
436,0.448082536459,0,0
437,0.396889626980,0,0
438,0.375033587217,0,0
439,0.398879855871,0,0
440,0.384125977755,0,0
441,0.346080750227,0,0
442,0.432677567005,0,0
443,0.384542077780,0,0
444,0.406306505203,0,0
445,0.369970470667,0,0
446,0.359816581011,0,0
447,0.381395220757,0,0
448,0.374149948359,0,0
449,0.416629940271,0,0
450,0.379537224770,0,0
451,0.354981303215,0,0
452,0.353085637093,0,0
453,0.358981281519,0,0
454,0.401531070471,0,0
455,0.425990492105,0,0
456,0.413078427315,0,0
457,0.441784799099,0,0
458,0.381487101316,0,0
459,0.385981589556,0,0
460,0.365209251642,0,0
461,0.411503762007,0,0
462,0.341056019068,0,0
463,0.376242637634,0,0
464,0.337715834379,0,0
465,0.361359804869,0,0
466,0.403751820326,0,0
467,0.380435407162,0,0
468,0.371587544680,0,0
469,0.437847226858,0,0
470,0.363157629967,0,0
471,0.440301597118,0,0
472,0.388751655817,0,0
473,0.435606062412,0,0
474,0.374064624310,0,0
475,0.376695632935,0,0
476,0.412889868021,0,0
477,0.365776300430,0,0
478,0.407083451748,0,0
479,0.386989682913,0,0
480,0.356492817402,0,0
481,0.353004127741,0,0
482,0.433214694262,0,0
483,0.411186158657,0,0
484,0.396968513727,0,0
485,0.470179259777,0,0
486,0.408367335796,0,0
487,0.347685307264,0,0
488,0.375188171864,0,0
489,0.461609303951,0,0
490,0.365714132786,0,0
491,0.406039357185,0,0
492,0.337372362614,0,0
493,0.412562638521,0,0
494,0.378712743521,0,0
495,0.379271388054,0,0
496,0.418834775686,0,0
497,0.381522625685,0,0
498,0.336611270905,0,0
499,0.385025948286,0,0
500,0.361809879541,0,0
501,0.398866087198,0,0
502,0.403028488159,0,0
503,0.369156926870,0,0
504,0.403382271528,0,0
505,0.384633123875,0,0
506,0.424897640944,0,0
507,0.405994415283,0,0
508,0.391081064939,0,0
509,0.364278256893,0,0
510,0.372860223055,0,0
511,0.401972651482,0,0
512,0.438735365868,0,0
513,0.324589282274,0,0
514,0.415326774120,0,0
515,0.395640343428,0,0
516,0.413868486881,0,0
517,0.409532457590,0,0
518,0.367494165897,0,0
519,0.338310003281,0,0
520,0.429960310459,0,0
521,0.339330792427,0,0
522,0.435224652290,0,0
523,0.423651725054,0,0
524,0.368643879890,0,0
525,0.366109043360,0,0
526,0.378707587719,0,0
527,0.427049815655,0,0
528,0.433831393719,0,0
529,0.387895911932,0,0
530,0.411911189556,0,0
531,0.411840468645,0,0
532,0.386384844780,0,0
533,0.423524379730,0,0
534,0.405234217644,0,0
535,0.333155274391,0,0
536,0.429020404816,0,0
537,0.370618611574,0,0
538,0.419985860586,0,0
539,0.347594261169,0,0
540,0.432393968105,0,0
541,0.401706844568,0,0
542,0.342192709446,0,0
543,0.369798421860,0,0
544,0.431284844875,0,0
545,0.428114354610,0,0
546,0.478410214186,0,0
547,0.380814701319,0,0
548,0.347261995077,0,0
549,0.409570068121,0,0
550,0.331026643515,0,0
551,0.358170032501,0,0
552,0.396044284105,0,0
553,0.396972686052,0,0
554,0.405086785555,0,0
555,0.374876350164,0,0
556,0.388085454702,0,0
557,0.389158576727,0,0
558,0.356236517429,0,0
559,0.377105474472,0,0
560,0.396188586950,0,0
561,0.404648005962,0,0
562,0.366112381220,0,0
563,0.340983241796,0,0
564,0.403858274221,0,0
565,0.408342063427,0,0
566,0.377445816994,0,0
567,0.420427590609,0,0
568,0.435431450605,0,0
569,0.386246711016,0,0
570,0.386725693941,0,0
571,0.400411039591,0,0
572,0.365504384041,0,0
573,0.408417850733,0,0
574,0.377238243818,0,0
575,0.363913029432,0,0
576,0.396950513124,0,0
577,0.335412859917,0,0
578,0.419602394104,0,0
579,0.422515273094,0,0
580,0.416276603937,0,0
581,0.451565027237,0,0
582,0.431876748800,0,0
583,0.395230531693,0,0
584,0.442005306482,0,0
585,0.378970712423,0,0
586,0.366428613663,0,0
587,0.392153441906,0,0
588,0.406402260065,0,0
589,0.389320462942,0,0
590,0.368109494448,0,0
591,0.401551216841,0,0
592,0.395795375109,0,0
593,0.392101377249,0,0
594,0.387738794088,0,0
595,0.401134788990,0,0
596,0.461961954832,0,0
597,0.371410667896,0,0
598,0.374261796474,0,0
599,0.391283512115,0,0
600,0.399643182755,0,0
601,0.420128047466,0,0
602,0.392844498158,0,0
603,0.350450515747,0,0
604,0.400451272726,0,0
605,0.378842383623,0,0
606,0.422928988934,0,0
607,0.381244093180,0,0
608,0.382115304470,0,0
609,0.430146574974,0,0
610,0.360587179661,0,0
611,0.423895955086,0,0
612,0.392303377390,0,0
613,0.307195276022,0,0
614,0.440339833498,0,0
615,0.395102918148,0,0
616,0.378958404064,0,0
617,0.355819433928,0,0
618,0.363088399172,0,0
619,0.391692370176,0,0
620,0.406596988440,0,0
621,0.412821203470,0,0
622,0.386272609234,0,0
623,0.429940015078,0,0
624,0.375113576651,0,0
625,0.329932630062,0,0
626,0.370146334171,0,0
627,0.408800929785,0,0
628,0.440463304520,0,0
629,0.408095419407,0,0
630,0.423003196716,0,0
631,0.436219334602,0,0
632,0.413054525852,0,0
633,0.405479371548,0,0
634,0.445779502392,0,0
635,0.395110726357,0,0
636,0.397903561592,0,0
637,0.381137192249,0,0
638,0.394809007645,0,0
639,0.430410593748,0,0
640,0.403311342001,0,0
641,0.354857951403,0,0
642,0.388771563768,0,0
643,0.364475965500,0,0
644,0.391581475735,0,0
645,0.362087309361,0,0
646,0.348242074251,0,0
647,0.366188019514,0,0
648,0.403990805149,0,0
649,0.326115429401,0,0
650,0.379690378904,0,0
651,0.452867478132,0,0
652,0.411439836025,0,0
653,0.397383600473,0,0
654,0.387075871229,0,0
655,0.386622816324,0,0
656,0.408690363169,0,0
657,0.374476671219,0,0
658,0.401577293873,0,0
659,0.396139174700,0,0
660,0.433637887239,0,0
661,0.406266510487,0,0
662,0.383972674608,0,0
663,0.430230647326,0,0
664,0.421549767256,0,0
665,0.356524825096,0,0
666,0.351585060358,0,0
667,0.360973447561,0,0
668,0.384396612644,0,0
669,0.393569022417,0,0
670,0.399712175131,0,0
671,0.314346462488,0,0
672,0.347484499216,0,0
673,0.419188797474,0,0
674,0.337884813547,0,0
675,0.382678300142,0,0
676,0.350712388754,0,0
677,0.453660994768,0,0
678,0.379330188036,0,0
679,0.389326363802,0,0
680,0.379495859146,0,0
681,0.413496643305,0,0
682,0.378331720829,0,0
683,0.351154327393,0,0
684,0.413933545351,0,0
685,0.364901453257,0,0
686,0.431388318539,0,0
687,0.383252799511,0,0
688,0.434746325016,0,0
689,0.369723349810,0,0
690,0.393661677837,0,0
691,0.421393811703,0,0
692,0.421396821737,0,0
693,0.387947320938,0,0
694,0.409402161837,0,0
695,0.357286751270,0,0
696,0.375574558973,0,0
697,0.407851189375,0,0
698,0.416844904423,0,0
699,0.400179594755,0,0
700,0.402838528156,0,0
701,0.366792887449,0,0
702,0.381660640240,0,0
703,0.402489542961,0,0
704,0.383298635483,0,0
705,0.424488961697,0,0
706,0.392731457949,0,0
707,0.371421694756,0,0
708,0.416080355644,0,0
709,0.392760246992,0,0
710,0.413394749165,0,0
711,0.376886546612,0,0
712,0.386127203703,0,0
713,0.422972649336,0,0
714,0.370536476374,0,0
715,0.362017124891,0,0
716,0.359733998775,0,0
717,0.394447475672,0,0
718,0.441034436226,0,0
719,0.440683364868,0,0
720,0.412483632565,0,0
721,0.403896719217,0,0
722,0.412356674671,0,0
723,0.416944861412,0,0
724,0.372872084379,0,0
725,0.383258908987,0,0
726,0.381074428558,0,0
727,0.407457709312,0,0
728,0.384196072817,0,0
729,0.399908244610,0,0
730,0.342562496662,0,0
731,0.425348132849,0,0
732,0.473240494728,0,0
733,0.403324604034,0,0
734,0.472663760185,0,0
735,0.446695595980,0,0
736,0.392878592014,0,0
737,0.379842787981,0,0
738,0.359432995319,0,0
739,0.412848621607,0,0
740,0.391390204430,0,0
741,0.385479748249,0,0
742,0.362102150917,0,0
743,0.442607700825,0,0
744,0.369285911322,0,0
745,0.462293386459,0,0
746,0.370747089386,0,0
747,0.378037452698,0,0
748,0.380313664675,0,0
749,0.423661470413,0,0
750,0.418259829283,0,0
751,0.419855356216,0,0
752,0.404347896576,0,0
753,0.385146737099,0,0
754,0.369724303484,0,0
755,0.356130540371,0,0
756,0.364914476871,0,0
757,0.405900210142,0,0
758,0.395127296448,0,0
759,0.413320422173,0,0
760,0.377362161875,0,0
761,0.404155403376,0,0
762,0.401348322630,0,0
763,0.391087472439,0,0
764,0.367128521204,0,0
765,0.390625089407,0,0
766,0.380868405104,0,0
767,0.416636168957,0,0
768,0.372370690107,0,0
769,0.421945452690,0,0
770,0.370259016752,0,0
771,0.379698872566,0,0
772,0.406955957413,0,0
773,0.473818928003,0,0
774,0.404937446117,0,0
775,0.392003208399,0,0
776,0.387310564518,0,0
777,0.412936806679,0,0
778,0.348845630884,0,0
779,0.407416880131,0,0
780,0.416192740202,0,0
781,0.338966339827,0,0
782,0.344755530357,0,0
783,0.378276288509,0,0
784,0.383150279522,0,0
785,0.375250786543,0,0
786,0.405681550503,0,0
787,0.357421278954,0,0
788,0.376757919788,0,0
789,0.400488376617,0,0
790,0.365971148014,0,0
791,0.380904614925,0,0
792,0.390847504139,0,0
793,0.371430963278,0,0
794,0.402622789145,0,0
795,0.407292813063,0,0
796,0.430798232555,0,0
797,0.405353069305,0,0
798,0.390023648739,0,0
799,0.332151204348,0,0
800,0.374195933342,0,0
801,0.356654137373,0,0
802,0.364841312170,0,0
803,0.372392982244,0,0
804,0.357309788465,0,0
805,0.446208566427,0,0
806,0.369061022997,0,0
807,0.378850311041,0,0
808,0.382572323084,0,0
809,0.392054289579,0,0
810,0.404121041298,0,0
811,0.380774945021,0,0
812,0.329355031252,0,0
813,0.364908665419,0,0
814,0.397730082273,0,0
815,0.434821516275,0,0
816,0.361222624779,0,0
817,0.383727163076,0,0
818,0.410917371511,0,0
819,0.385952383280,0,0
820,0.424788147211,0,0
821,0.371721208096,0,0
822,0.350572645664,0,0
823,0.408366024494,0,0
824,0.352294504642,0,0
825,0.364948391914,0,0
826,0.394396781921,0,0
827,0.393481940031,0,0
828,0.439780890942,0,0
829,0.392451524734,0,0
830,0.438129186630,0,0
831,0.452228218317,0,0
832,0.381437122822,0,0
833,0.437539845705,0,0
834,0.371084213257,0,0
835,0.397249460220,0,0
836,0.378252536058,0,0
837,0.361349314451,0,0
838,0.399566859007,0,0
839,0.394939869642,0,0
840,0.379275590181,0,0
841,0.352046996355,0,0
842,0.337529569864,0,0
843,0.374155133963,0,0
844,0.393001466990,0,0
845,0.395908415318,0,0
846,0.366315543652,0,0
847,0.330822795630,0,0
848,0.454190015793,0,0
849,0.357664436102,0,0
850,0.376279443502,0,0
851,0.370290309191,0,0
852,0.411058038473,0,0
853,0.404833406210,0,0
854,0.408117264509,0,0
855,0.423955768347,0,0
856,0.391311138868,0,0
857,0.411084502935,0,0
858,0.428407967091,0,0
859,0.316884130239,0,0
860,0.396786153316,0,0
861,0.367578923702,0,0
862,0.378516107798,0,0
863,0.412587732077,0,0
864,0.407355189323,0,0
865,0.346139043570,0,0
866,0.353643447161,0,0
867,0.369657099247,0,0
868,0.389616042376,0,0
869,0.423073530197,0,0
870,0.441413134336,0,0
871,0.371315777302,0,0
872,0.364999741316,0,0
873,0.396176874638,0,0
874,0.401455163956,0,0
875,0.373593717813,0,0
876,0.360855281353,0,0
877,0.409417271614,0,0
878,0.448338598013,0,0
879,0.415903717279,0,0
880,0.398662477732,0,0
881,0.409528642893,0,0
882,0.432290077209,0,0
883,0.378966778517,0,0
884,0.367101669312,0,0
885,0.400787442923,0,0
886,0.376895457506,0,0
887,0.410100728273,0,0
888,0.424807965755,0,0
889,0.441770076752,0,0
890,0.387896806002,0,0
891,0.338098138571,0,0
892,0.371956557035,0,0
893,0.393750637770,0,0
894,0.429742127657,0,0
895,0.367084532976,0,0
896,0.370828717947,0,0
897,0.388753831387,0,0
898,0.404634624720,0,0
899,0.421386748552,0,0
900,0.336436241865,0,0
901,0.307964593172,0,0
902,0.402849674225,0,0
903,0.407218396664,0,0
904,0.377024471760,0,0
905,0.389895945787,0,0
906,0.394899308681,0,0
907,0.416169315577,0,0
908,0.386532634497,0,0
909,0.393191426992,0,0
910,0.352032095194,0,0
911,0.353136152029,0,0
912,0.403666585684,0,0
913,0.365970671177,0,0
914,0.385406941175,0,0
915,0.371634751558,0,0
916,0.406851768494,0,0
917,0.376432657242,0,0
918,0.378714531660,0,0
919,0.407005280256,0,0
920,0.405420333147,0,0
921,0.386518687010,0,0
922,0.402602702379,0,0
923,0.387915015221,0,0
924,0.369517654181,0,0
925,0.439225852489,0,0
926,0.421813845634,0,0
927,0.400876611471,0,0
928,0.346435159445,0,0
929,0.407816559076,0,0
930,0.447082877159,0,0
931,0.338195115328,0,0
932,0.412532001734,0,0
933,0.438359469175,0,0
934,0.394732326269,0,0
935,0.405431300402,0,0
936,0.335614085197,0,0
937,0.402895778418,0,0
938,0.400871068239,0,0
939,0.381641745567,0,0
940,0.414214074612,0,0
941,0.369251161814,0,0
942,0.342038750648,0,0
943,0.396833628416,0,0
944,0.380085527897,0,0
945,0.415831565857,0,0
946,0.378343164921,0,0
947,0.381443232298,0,0
948,0.395436495543,0,0
949,0.455436378717,0,0
950,0.394291460514,0,0
951,0.374281108379,0,0
952,0.352744519711,0,0
953,0.385981917381,0,0
954,0.389754742384,0,0
955,0.417865693569,0,0
956,0.443422824144,0,0
957,0.382834017277,0,0
958,0.390242993832,0,0
959,0.384208887815,0,0
960,0.359491825104,0,0
961,0.379402965307,0,0
962,0.420727670193,0,0
963,0.402203083038,0,0
964,0.390587627888,0,0
965,0.388764977455,0,0
966,0.357835114002,0,0
967,0.325049430132,0,0
968,0.420130729675,0,0
969,0.416797429323,0,0
970,0.398465752602,0,0
971,0.351620942354,0,0
972,0.394566029310,0,0
973,0.400857806206,0,0
974,0.379437744617,0,0
975,0.374108254910,0,0
976,0.377734363079,0,0
977,0.369439810514,0,0
978,0.369063347578,0,0
979,0.385221362114,0,0
980,0.383538156748,0,0
981,0.385231345892,0,0
982,0.421049416065,0,0
983,0.389147967100,0,0
984,0.330380767584,0,0
985,0.397982537746,0,0
986,0.394851952791,0,0
987,0.392754912376,0,0
988,0.390430271626,0,0
989,0.365295827389,0,0
990,0.402548134327,0,0
991,0.463772565126,0,0
992,0.446865111589,0,0
993,0.339363902807,0,0
994,0.366455376148,0,0
995,0.381112396717,0,0
996,0.349640846252,0,0
997,0.414132654667,0,0
998,0.386466324329,0,0
999,0.406306147575,0,0
1000,0.380898147821,0,0
1001,3.312160015106,0,1
1002,3.348820686340,0,0
1003,3.212085723877,0,0
1004,3.057895421982,0,0
1005,3.233773231506,0,0
1006,3.365363359451,0,0
1007,3.206890583038,0,0
1008,3.328703880310,0,0
1009,3.397065162659,0,0
1010,3.218691349030,0,0
1011,3.317358016968,0,0
1012,3.005055189133,0,0
1013,3.287129402161,0,0
1014,3.378300189972,0,0
1015,3.241235256195,0,0
1016,3.209360837936,0,0
1017,3.351178646088,0,0
1018,3.141608238220,0,0
1019,3.395198822021,0,0
1020,3.296127796173,0,0
1021,3.066962480545,0,0
1022,3.360171556473,0,0
1023,3.202532529831,0,0
0,3.301416635513,1,0
1,0.712966084480,0,0
2,0.999610543251,0,0
3,0.957996070385,0,0
4,0.881336033344,0,0
5,0.912863254547,0,0
6,0.855020046234,0,0
7,0.929789304733,0,0
8,0.823797345161,0,0
9,0.905919551849,0,0
10,0.747188150883,0,0
11,0.912967026234,0,0
12,0.965437769890,0,0
13,0.932037472725,0,0
14,0.839396238327,0,0
15,0.999821066856,0,0
16,0.977222800255,0,0
17,0.753723323345,0,0
18,0.918309450150,0,0
19,0.780259966850,0,0
20,0.840988457203,0,0
21,0.923217177391,0,0
22,0.879052042961,0,0
23,0.955444276333,0,0
24,0.848486661911,0,0
25,0.934360384941,0,0
26,0.883900523186,0,0
27,0.769162774086,0,0
28,1.007763028145,0,0
29,0.919348418713,0,0
30,0.804447233677,0,0
31,0.897203087807,0,0
32,0.874182820320,0,0
33,0.869198620319,0,0
34,0.921964824200,0,0
35,0.882757723331,0,0
36,0.995730936527,0,0
37,0.906394481659,0,0
38,0.875925123692,0,0
39,0.933499217033,0,0
40,0.835298836231,0,0
41,0.966343760490,0,0
42,0.959454238415,0,0
43,1.168467402458,0,0
44,0.871265470982,0,0
45,0.937491118908,0,0
