,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,447.2,195.14370567375886,0.025877623694389923,0.10333980102303661,0.15074511718670924,0.17449342066951717,0.11600000000000002,0.462,0.674,0.78,0.042313759751149836,0.1688924935615499,0.2463733993895365,0.2851746624528524,0.009519572537898278
