,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,549.0,142.2,0.09123037970031429,0.10947645564037715,0.1166588145956704,0.1696729044848245,0.5,0.5999999999999999,0.6399999999999999,0.93,0.15427128672335277,0.18512554406802334,0.1973019297738208,0.2869235253372443,0.01585776980368959
