,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,400.0,210.63400041114193,0.0443734320739609,0.12180337140375382,0.1544798705476828,0.1810869522323367,0.178,0.48599999999999993,0.6159999999999999,0.724,0.07100634836826444,0.19470622981888572,0.2469128917027336,0.2895881450088192,0.009784301914325787
