,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,369.4,305.0405784398057,0.01839323288738348,0.05717712425954321,0.10562952069590285,0.1515617971754559,0.06800000000000002,0.21200000000000002,0.39,0.5599999999999999,0.02895145687398451,0.09005401572726192,0.16621784748885077,0.23853419230180445,0.009246654536508778
