,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,78.8,235.8682051282051,0.1625,0.4568589743589745,0.6169230769230769,0.7362179487179488,0.12800000000000003,0.35999999999999993,0.48600000000000004,0.5800000000000001,0.1431960049937578,0.4026716604244694,0.5436704119850188,0.6488139825218477,0.0028060107161900624
