,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,99.6,61.705008865248224,0.8437881383322561,0.9121075891895221,0.9241972327392494,0.9361235109428387,0.8400000000000001,0.908,0.9200000000000002,0.9319999999999998,0.8417767856017294,0.9099266142700703,0.9219690189907347,0.9339306033844682,0.0017949394245157218
