,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,128.8,63.167049319727894,0.6809546458860691,0.7213476218175787,0.7275750749200317,0.7337462304373651,0.876,0.9279999999999999,0.9359999999999997,0.944,0.7660209184222243,0.811472640972395,0.8184754623376789,0.8254383666547135,0.0023814541742081335
