,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,338.0,150.75555555555556,0.1214924454630337,0.23692428486546135,0.23692428486546135,0.23692428486546135,0.41000000000000003,0.8,0.8,0.8,0.18740909017956545,0.3655158547777355,0.3655158547777355,0.3655158547777355,0.029919927311224483
