# widthsADWIN, reconstructionErrorTime, driftDecisions, driftLabels
1,0.336255878210,0,0
2,0.432149797678,0,0
3,0.420376688242,0,0
4,0.423080235720,0,0
5,0.378975600004,0,0
6,0.393750280142,0,0
7,0.377754539251,0,0
8,0.357250034809,0,0
9,0.381301760674,0,0
10,0.469390690327,0,0
11,0.454206109047,0,0
12,0.337943941355,0,0
13,0.349504172802,0,0
14,0.403194516897,0,0
15,0.410405546427,0,0
16,0.383192211390,0,0
17,0.412612974644,0,0
18,0.404966920614,0,0
19,0.393901348114,0,0
20,0.376251041889,0,0
21,0.428253978491,0,0
22,0.412316948175,0,0
23,0.368035912514,0,0
24,0.372040808201,0,0
25,0.420538753271,0,0
26,0.348683714867,0,0
27,0.399684369564,0,0
28,0.372743099928,0,0
29,0.357980191708,0,0
30,0.419927358627,0,0
31,0.397357344627,0,0
32,0.377701312304,0,0
33,0.452906966209,0,0
34,0.394764959812,0,0
35,0.378906518221,0,0
36,0.419457942247,0,0
37,0.413550108671,0,0
38,0.392143577337,0,0
39,0.384504079819,0,0
40,0.397379457951,0,0
41,0.342652201653,0,0
42,0.357019633055,0,0
43,0.404318243265,0,0
44,0.374260246754,0,0
45,0.338936984539,0,0
46,0.419652342796,0,0
47,0.408305138350,0,0
48,0.365756154060,0,0
49,0.433312982321,0,0
50,0.389562547207,0,0
51,0.343867182732,0,0
52,0.415370762348,0,0
53,0.392751336098,0,0
54,0.403705894947,0,0
55,0.377678602934,0,0
56,0.381347954273,0,0
57,0.407359659672,0,0
58,0.424402862787,0,0
59,0.335670262575,0,0
60,0.426081717014,0,0
61,0.375890523195,0,0
62,0.447984188795,0,0
63,0.389314293861,0,0
64,0.413922220469,0,0
65,0.355323374271,0,0
66,0.371706277132,0,0
67,0.362898200750,0,0
68,0.352749168873,0,0
69,0.430231392384,0,0
70,0.369178116322,0,0
71,0.398770511150,0,0
72,0.384423613548,0,0
73,0.480298906565,0,0
74,0.344074606895,0,0
75,0.413184612989,0,0
76,0.431985527277,0,0
77,0.386913746595,0,0
78,0.434571057558,0,0
79,0.405533790588,0,0
80,0.449606329203,0,0
81,0.348995447159,0,0
82,0.367142766714,0,0
83,0.366507053375,0,0
84,0.418251663446,0,0
85,0.425352096558,0,0
86,0.408755779266,0,0
87,0.399929404259,0,0
88,0.386245697737,0,0
89,0.379903674126,0,0
90,0.405746310949,0,0
91,0.425343096256,0,0
92,0.375226914883,0,0
93,0.329951465130,0,0
94,0.369062125683,0,0
95,0.403696417809,0,0
96,0.447660088539,0,0
97,0.397934406996,0,0
98,0.380352884531,0,0
99,0.340473055840,0,0
100,0.413084089756,0,0
101,0.384180724621,0,0
102,0.425668239594,0,0
103,0.406194180250,0,0
104,0.347016781569,0,0
105,0.385449886322,0,0
106,0.407974302769,0,0
107,0.364124536514,0,0
108,0.427388727665,0,0
109,0.371307641268,0,0
110,0.408548444510,0,0
111,0.367898523808,0,0
112,0.420507073402,0,0
113,0.417948931456,0,0
114,0.362631320953,0,0
115,0.366221904755,0,0
116,0.358789533377,0,0
117,0.421322256327,0,0
118,0.403090655804,0,0
119,0.356246024370,0,0
120,0.410198032856,0,0
121,0.383638709784,0,0
122,0.399565428495,0,0
123,0.398605018854,0,0
124,0.430700540543,0,0
125,0.385657757521,0,0
126,0.419508248568,0,0
127,0.418298244476,0,0
128,0.423451572657,0,0
129,0.416765570641,0,0
130,0.361964255571,0,0
131,0.396222978830,0,0
132,0.431625366211,0,0
133,0.399209052324,0,0
134,0.434109896421,0,0
135,0.367801636457,0,0
136,0.380834788084,0,0
137,0.418123155832,0,0
138,0.392215877771,0,0
139,0.402271062136,0,0
140,0.374609768391,0,0
141,0.378696292639,0,0
142,0.395397096872,0,0
143,0.381719350815,0,0
144,0.350991100073,0,0
145,0.373572856188,0,0
146,0.401114732027,0,0
147,0.378309577703,0,0
148,0.388515561819,0,0
149,0.383060753345,0,0
150,0.392866760492,0,0
151,0.360622674227,0,0
152,0.368406891823,0,0
153,0.369266957045,0,0
154,0.368944197893,0,0
155,0.371793031693,0,0
156,0.404709935188,0,0
157,0.416083902121,0,0
158,0.375566661358,0,0
159,0.379394948483,0,0
160,0.372660517693,0,0
161,0.349947541952,0,0
162,0.384054213762,0,0
163,0.414266705513,0,0
164,0.366837531328,0,0
165,0.396732151508,0,0
166,0.448370844126,0,0
167,0.388845473528,0,0
168,0.423073470592,0,0
169,0.433120667934,0,0
170,0.406009554863,0,0
171,0.332399666309,0,0
172,0.386532962322,0,0
173,0.368661284447,0,0
174,0.374061703682,0,0
175,0.434355169535,0,0
176,0.362993121147,0,0
