,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,54.489999999999995,256.76628733997154,0.08513513513513514,0.26600284495021337,0.47588904694167855,0.7073968705547652,0.046376811594202885,0.14492753623188406,0.2594202898550725,0.38550724637681155,0.060042320578381235,0.18762123082348792,0.3357785223064715,0.49903015341209667,0.003935566528555283
