,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,323.0,161.42222222222222,0.12434110007639418,0.23534886681945508,0.24868220015278836,0.24868220015278836,0.4,0.76,0.8,0.8,0.1895714621296017,0.35914292425920336,0.3791429242592034,0.3791429242592034,0.024161793589923437
