,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,118.0,400.1050867881225,0.09583264015405393,0.16680939349167542,0.24573966376724526,0.33149497285511287,0.11200000000000002,0.198,0.2880000000000001,0.38799999999999996,0.10300547461879375,0.18053329574561056,0.26446197225630763,0.3565332250039866,0.011040137777433214
