,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,79.6,228.79692307692306,0.16346153846153844,0.4573076923076923,0.6057051282051282,0.7136538461538462,0.12999999999999998,0.36399999999999993,0.48200000000000004,0.5680000000000002,0.14481897627965043,0.40534332084893876,0.5368039950062422,0.6325343320848937,0.003918362487890563
