,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,362.6,194.5207392152021,0.04413659484203945,0.11865529120569243,0.1666774470203411,0.2013878016059679,0.15999999999999998,0.43,0.604,0.73,0.06918303370063858,0.1859741475676468,0.2612393105777958,0.3156629457849728,0.007944223519476318
