# widthsADWIN, reconstructionErrorTime, driftDecisions, driftLabels
258,0.380209833384,0,0
259,0.379977643490,0,0
260,0.434698283672,0,0
261,0.383860886097,0,0
262,0.413189470768,0,0
263,0.402938365936,0,0
264,0.434683024883,0,0
265,0.359563529491,0,0
266,0.355086058378,0,0
267,0.378903746605,0,0
268,0.381391465664,0,0
269,0.359759837389,0,0
270,0.386240273714,0,0
271,0.349926680326,0,0
272,0.388530284166,0,0
273,0.384783327579,0,0
274,0.362099260092,0,0
275,0.389989942312,0,0
276,0.392381787300,0,0
277,0.327676743269,0,0
278,0.391917109489,0,0
279,0.405673146248,0,0
280,0.376556038857,0,0
281,0.343307048082,0,0
282,0.369715183973,0,0
283,0.427555352449,0,0
284,0.419570744038,0,0
285,0.407314658165,0,0
286,0.378726273775,0,0
287,0.388075858355,0,0
288,0.411909073591,0,0
289,0.407458871603,0,0
290,0.363637775183,0,0
291,0.353643506765,0,0
292,0.353920638561,0,0
293,0.386054039001,0,0
294,0.452230125666,0,0
295,0.380349755287,0,0
296,0.366360694170,0,0
297,0.375340193510,0,0
298,0.402369886637,0,0
299,0.400890916586,0,0
300,0.413350850344,0,0
301,0.429122209549,0,0
302,0.403066009283,0,0
303,0.358726382256,0,0
304,0.352490127087,0,0
305,0.399016767740,0,0
306,0.410411268473,0,0
307,0.416398525238,0,0
308,0.446226656437,0,0
309,0.419368356466,0,0
310,0.378268331289,0,0
311,0.391133636236,0,0
312,0.383821457624,0,0
313,0.357651412487,0,0
314,0.423287600279,0,0
315,0.378963500261,0,0
316,0.350897341967,0,0
317,0.406592100859,0,0
318,0.399388760328,0,0
319,0.415149927139,0,0
320,0.336605936289,0,0
321,0.393631428480,0,0
322,0.328054308891,0,0
323,0.388094395399,0,0
324,0.403940349817,0,0
325,0.350032776594,0,0
326,0.399307549000,0,0
327,0.427321463823,0,0
328,0.384405881166,0,0
329,0.384225338697,0,0
330,0.423889905214,0,0
331,0.390318244696,0,0
332,0.401586860418,0,0
333,0.360254257917,0,0
334,0.402602791786,0,0
335,0.413676321507,0,0
336,0.368784934282,0,0
337,0.394389599562,0,0
338,0.403870731592,0,0
339,0.354135543108,0,0
340,0.366603970528,0,0
341,0.412837386131,0,0
342,0.390997618437,0,0
343,0.434319883585,0,0
344,0.351007997990,0,0
345,0.392417192459,0,0
346,0.443716078997,0,0
347,0.348267585039,0,0
348,0.391091227531,0,0
349,0.355158478022,0,0
350,0.382801741362,0,0
351,0.384570747614,0,0
352,0.374037951231,0,0
353,0.409870713949,0,0
354,0.351765453815,0,0
355,0.379183202982,0,0
356,0.401326447725,0,0
357,0.406414389610,0,0
358,0.386071354151,0,0
359,0.371433973312,0,0
360,0.367644131184,0,0
361,0.419044941664,0,0
362,0.395125031471,0,0
363,0.375204235315,0,0
364,0.382649451494,0,0
365,0.366012305021,0,0
366,0.438498705626,0,0
367,0.337170362473,0,0
368,0.416395664215,0,0
369,0.404857456684,0,0
370,0.410859376192,0,0
371,0.410710781813,0,0
372,0.394764810801,0,0
373,0.431153625250,0,0
374,0.359290331602,0,0
375,0.425760656595,0,0
376,0.332509905100,0,0
377,0.376024484634,0,0
378,0.400424987078,0,0
379,0.430111497641,0,0
380,0.387093961239,0,0
381,0.393942981958,0,0
382,0.387321978807,0,0
383,0.427322715521,0,0
384,0.423408299685,0,0
385,0.364665627480,0,0
386,0.434169113636,0,0
387,0.434054374695,0,0
388,0.412071287632,0,0
389,0.410369277000,0,0
390,0.424986362457,0,0
391,0.491127759218,0,0
392,0.435497283936,0,0
393,0.415022850037,0,0
394,0.390230983496,0,0
395,0.421250551939,0,0
396,0.459491670132,0,0
397,0.390795588493,0,0
398,0.393235296011,0,0
399,0.361769288778,0,0
400,0.348869144917,0,0
401,0.406679630280,0,0
402,0.427946895361,0,0
