,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,124.6,63.703103741496605,0.6886988491853643,0.7400411724711037,0.749616185271923,0.7641903167048593,0.858,0.9219999999999999,0.9339999999999999,0.952,0.7640336230380478,0.821006374435578,0.8316574490247056,0.8477627765680861,0.0020682485586383977
