# widthsADWIN, reconstructionErrorTime, driftDecisions
1,0.442839503288,0
2,0.395281702280,0
3,0.407553017139,0
4,0.426395595074,0
5,0.366406977177,0
6,0.435726344585,0
7,0.423603922129,0
8,0.373778611422,0
9,0.426478773355,0
10,0.371613055468,0
11,0.374563992023,0
12,0.412230521441,0
13,0.337561249733,0
14,0.406038731337,0
15,0.390175551176,0
16,0.448910653591,0
17,0.377318114042,0
18,0.459928363562,0
19,0.413008779287,0
20,0.404865115881,0
21,0.407551825047,0
22,0.434620410204,0
23,0.379028499126,0
24,0.413262516260,0
25,0.417201459408,0
26,0.406246632338,0
27,0.433363944292,0
28,0.464864403009,0
29,0.409884721041,0
30,0.416903436184,0
31,0.419171065092,0
32,0.418298035860,0
33,0.427040785551,0
34,0.427211046219,0
35,0.413613945246,0
36,0.453188508749,0
37,0.410417497158,0
38,0.353050351143,0
39,0.441490560770,0
40,0.429409205914,0
41,0.379523873329,0
42,0.464339941740,0
43,0.428127348423,0
44,0.387893319130,0
45,0.377000659704,0
46,0.446732878685,0
47,0.424023538828,0
48,0.416057229042,0
49,0.405030637980,0
50,0.388774812222,0
51,0.403386950493,0
52,0.458895742893,0
53,0.409045666456,0
54,0.367139577866,0
55,0.452127605677,0
56,0.419620990753,0
57,0.380824565887,0
58,0.423220217228,0
59,0.468550980091,0
60,0.432564973831,0
61,0.383730560541,0
62,0.376076668501,0
63,0.465363532305,0
64,0.427939534187,0
65,0.374770373106,0
66,0.460789382458,0
67,0.406207472086,0
68,0.394923686981,0
69,0.379649817944,0
70,0.409140139818,0
71,0.351218819618,0
72,0.381419986486,0
73,0.405911535025,0
74,0.408859223127,0
75,0.372948944569,0
76,0.368430852890,0
77,0.411590158939,0
78,0.427029490471,0
79,0.378776550293,0
80,0.422566056252,0
81,0.450560420752,0
82,0.388514339924,0
83,0.403785169125,0
84,0.382563620806,0
85,0.400835812092,0
86,0.422543674707,0
87,0.350080192089,0
88,0.460785657167,0
89,0.381729245186,0
90,0.399015337229,0
91,0.444492489100,0
92,0.467062979937,0
93,0.454515129328,0
94,0.409149974585,0
95,0.392483651638,0
96,0.444570749998,0
97,0.374612987041,0
98,0.442697554827,0
99,0.337298333645,0
100,0.439698100090,0
101,0.406161308289,0
102,0.407920092344,0
103,0.426327705383,0
104,0.455633312464,0
105,0.367370367050,0
106,0.392681002617,0
107,0.406957805157,0
108,0.402778804302,0
109,0.438459753990,0
110,0.348707944155,0
111,0.384797722101,0
112,0.392037510872,0
113,0.380484998226,0
114,0.384286850691,0
115,0.364448994398,0
116,0.417110919952,0
117,0.447673797607,0
118,0.423872262239,0
119,0.377575784922,0
120,0.445958763361,0
121,0.358083397150,0
122,0.385720491409,0
123,0.419036090374,0
124,0.451738923788,0
125,0.471654385328,0
126,0.438648551702,0
127,0.458315789700,0
128,0.405102640390,0
129,0.371650457382,0
130,0.410499215126,0
131,0.400702983141,0
132,0.451592296362,0
133,0.450990825891,0
134,0.453888326883,0
135,0.432489424944,0
136,0.364363789558,0
137,0.349656641483,0
138,0.417800486088,0
139,0.418727338314,0
140,0.422187179327,0
141,0.435999661684,0
142,0.402098357677,0
143,0.392375409603,0
144,0.425138920546,0
145,0.414812177420,0
146,0.444409817457,0
147,0.381539195776,0
148,0.421098470688,0
149,0.429395675659,0
150,0.424349278212,0
151,0.404696315527,0
152,0.411165446043,0
153,0.433536291122,0
154,0.482274770737,0
155,0.404898434877,0
156,0.423658192158,0
157,0.401918560266,0
158,0.391224414110,0
159,0.423349201679,0
160,0.421472370625,0
161,0.374970227480,0
162,0.409835785627,0
163,0.405802428722,0
164,0.428494453430,0
165,0.411605775356,0
166,0.360309183598,0
167,0.389547407627,0
168,0.454882144928,0
169,0.422627568245,0
170,0.395226359367,0
171,0.388587355614,0
172,0.404840469360,0
173,0.385736972094,0
174,0.365440070629,0
175,0.338984072208,0
176,0.449287950993,0
177,0.391237735748,0
178,0.446419715881,0
179,0.379633069038,0
180,0.390096962452,0
181,0.359123170376,0
182,0.417934834957,0
183,0.475705385208,0
184,0.417192131281,0
185,0.433444023132,0
186,0.452092140913,0
187,0.393963217735,0
188,0.396345376968,0
189,0.358171075583,0
190,0.392427504063,0
191,0.404720425606,0
192,0.455480694771,0
193,0.357353985310,0
194,0.432820349932,0
195,0.454585313797,0
196,0.446050107479,0
197,0.398622870445,0
198,0.373326390982,0
199,0.385503143072,0
200,0.447634905577,0
201,0.403283745050,0
202,0.433335840702,0
203,0.393232554197,0
204,0.347281157970,0
205,0.371909886599,0
206,0.415180504322,0
207,0.418464452028,0
208,0.466125577688,0
209,0.400767475367,0
210,0.426054477692,0
211,0.392587542534,0
212,0.365452080965,0
213,0.413850724697,0
214,0.412519186735,0
215,0.443571090698,0
216,0.434888720512,0
217,0.446889340878,0
218,0.353790760040,0
219,0.403095096350,0
220,0.407737016678,0
221,0.339921832085,0
222,0.403089702129,0
223,0.418174654245,0
224,0.397784173489,0
225,0.432281851768,0
226,0.402522474527,0
227,0.405521333218,0
228,0.372914224863,0
229,0.374841719866,0
230,0.411650866270,0
231,0.452398866415,0
232,0.414509266615,0
233,0.434421598911,0
234,0.391101002693,0
235,0.413961261511,0
236,0.462992042303,0
237,0.386689305305,0
238,0.430909484625,0
239,0.387487560511,0
240,0.480157613754,0
241,0.381534337997,0
242,0.433448344469,0
243,0.413752198219,0
244,0.414758980274,0
245,0.405093461275,0
246,0.402355134487,0
247,0.419241398573,0
248,0.432510554790,0
249,0.420890688896,0
250,0.390167981386,0
251,0.395722150803,0
252,0.451707392931,0
253,0.437112390995,0
254,0.363670557737,0
255,0.413654446602,0
256,0.397078692913,0
257,0.437114536762,0
258,0.393316894770,0
259,0.410111337900,0
260,0.378080606461,0
261,0.387648433447,0
262,0.358719944954,0
263,0.457079172134,0
264,0.375400006771,0
265,0.398150682449,0
266,0.431626707315,0
267,0.434058904648,0
268,0.438928991556,0
269,0.417997151613,0
270,0.409502744675,0
271,0.437480151653,0
272,0.420750677586,0
273,0.439942240715,0
274,0.436170846224,0
275,0.444696724415,0
276,0.417429864407,0
277,0.392756819725,0
278,0.367902129889,0
279,0.409960627556,0
280,0.404803305864,0
281,0.406175643206,0
282,0.383137941360,0
283,0.447788745165,0
284,0.408138811588,0
285,0.439436823130,0
286,0.457111448050,0
287,0.402302891016,0
288,0.440757811069,0
289,0.416308432817,0
290,0.499685525894,0
291,0.432918906212,0
292,0.450839042664,0
293,0.416410505772,0
294,0.413112521172,0
295,0.385964214802,0
296,0.387918293476,0
297,0.371490240097,0
298,0.443516552448,0
299,0.381404399872,0
300,0.361354947090,0
301,0.378429830074,0
302,0.426673084497,0
303,0.474656313658,0
304,0.401191473007,0
305,0.336963802576,0
306,0.404638677835,0
307,0.394653230906,0
308,0.545587956905,0
309,0.383587688208,0
310,0.418275296688,0
311,0.401752978563,0
312,0.370192497969,0
313,0.449796229601,0
314,0.429027974606,0
315,0.490904033184,0
316,0.424371212721,0
317,0.425006806850,0
318,0.406696110964,0
319,0.415971994400,0
320,0.435874730349,0
321,0.430038392544,0
322,0.437715590000,0
323,0.477722346783,0
324,0.447794497013,0
325,0.436159580946,0
326,0.448432922363,0
327,0.390052080154,0
328,0.396088123322,0
329,0.428329795599,0
330,0.420898318291,0
331,0.410818874836,0
332,0.365196824074,0
333,0.440981388092,0
334,0.390933871269,0
335,0.390892505646,0
336,0.436313956976,0
337,0.404989361763,0
338,0.401141226292,0
339,0.440526753664,0
340,0.398796647787,0
341,0.413185536861,0
342,0.388400793076,0
343,0.392526030540,0
344,0.451697349548,0
345,0.366677433252,0
346,0.415151327848,0
347,0.422297567129,0
348,0.464960008860,0
349,0.413148283958,0
350,0.421362906694,0
351,0.465493500233,0
352,0.350689411163,0
353,0.463529199362,0
354,0.414921432734,0
355,0.439078330994,0
356,0.378909885883,0
357,0.428396135569,0
358,0.425429224968,0
359,0.423233211040,0
360,0.393083602190,0
361,0.456999927759,0
362,0.372725844383,0
363,0.402170121670,0
364,0.496327966452,0
365,0.434908449650,0
366,0.413217097521,0
367,0.398147106171,0
368,0.421091854572,0
369,0.441939532757,0
370,0.350285053253,0
371,0.414847016335,0
372,0.466617614031,0
373,0.421601414680,0
374,0.376946657896,0
375,0.432659089565,0
376,0.384965449572,0
377,0.403396278620,0
378,0.436043769121,0
379,0.390338778496,0
380,0.390347987413,0
381,0.412191092968,0
382,0.399855554104,0
383,0.386991292238,0
384,0.410810709000,0
385,0.381267517805,0
386,0.385875403881,0
387,0.422514319420,0
388,0.377019107342,0
389,0.413014918566,0
390,0.387720942497,0
391,0.417531967163,0
392,0.418165683746,0
393,0.412089556456,0
394,0.405862063169,0
395,0.455278903246,0
396,0.368048816919,0
397,0.397568851709,0
398,0.389426499605,0
399,0.390843778849,0
400,0.351934969425,0
401,0.363149225712,0
402,0.405544281006,0
403,0.428936183453,0
404,0.343906998634,0
405,0.400945246220,0
406,0.437415182590,0
407,0.375255256891,0
408,0.343366712332,0
409,0.377341628075,0
