# widthsADWIN, reconstructionErrorTime, driftDecisions
1,0.452062368393,0
2,0.390170186758,0
3,0.402257591486,0
4,0.428358763456,0
5,0.374458789825,0
6,0.436520546675,0
7,0.419162988663,0
8,0.368419557810,0
9,0.435721874237,0
10,0.383398383856,0
11,0.379198193550,0
12,0.406329780817,0
13,0.345806509256,0
14,0.406238257885,0
15,0.392694324255,0
16,0.441177368164,0
17,0.376029998064,0
18,0.459725290537,0
19,0.414154142141,0
20,0.406335890293,0
21,0.415952712297,0
22,0.452475905418,0
23,0.387533247471,0
24,0.400278717279,0
25,0.424934476614,0
26,0.407827079296,0
27,0.433980733156,0
28,0.456025838852,0
29,0.423893839121,0
30,0.416091173887,0
31,0.416149079800,0
32,0.429328501225,0
33,0.428407371044,0
34,0.417308986187,0
35,0.408481836319,0
36,0.451942861080,0
37,0.409660696983,0
38,0.345194518566,0
39,0.431038558483,0
40,0.424384832382,0
41,0.386431902647,0
42,0.474666982889,0
43,0.440813839436,0
44,0.378259629011,0
45,0.382442951202,0
46,0.445262044668,0
47,0.416261881590,0
48,0.423349291086,0
49,0.409627765417,0
50,0.389288425446,0
51,0.401829481125,0
52,0.462094575167,0
53,0.410422384739,0
54,0.379439175129,0
55,0.449165195227,0
56,0.431593388319,0
57,0.378251433372,0
58,0.430609136820,0
59,0.476911634207,0
60,0.437029063702,0
61,0.392048954964,0
62,0.388240396976,0
63,0.457857877016,0
64,0.429234743118,0
65,0.374049127102,0
66,0.464854776859,0
67,0.426076292992,0
68,0.404443949461,0
69,0.380292057991,0
70,0.413679838181,0
71,0.344564348459,0
72,0.386436522007,0
73,0.409015595913,0
74,0.419220566750,0
75,0.381261795759,0
76,0.371934175491,0
77,0.412683844566,0
78,0.426614254713,0
79,0.377987474203,0
80,0.418727546930,0
81,0.443566709757,0
82,0.389353752136,0
83,0.396119713783,0
84,0.387612104416,0
85,0.413002103567,0
86,0.431972205639,0
87,0.353404372931,0
88,0.459202319384,0
89,0.380489349365,0
90,0.397114485502,0
91,0.447061985731,0
92,0.473796278238,0
93,0.446853995323,0
94,0.420033037663,0
95,0.395393967628,0
96,0.440056651831,0
97,0.378269612789,0
98,0.455358713865,0
99,0.334835678339,0
100,0.438845187426,0
