# widthsADWIN, reconstructionErrorTime, driftDecisions
345,0.361996769905,0
346,0.410560131073,0
347,0.415009289980,0
348,0.476697921753,0
349,0.409951061010,0
350,0.405068457127,0
351,0.452757090330,0
352,0.352770119905,0
353,0.451803624630,0
354,0.421906560659,0
355,0.437597990036,0
356,0.367544680834,0
357,0.421546548605,0
358,0.423694908619,0
359,0.425885200500,0
360,0.396254479885,0
361,0.442137986422,0
362,0.366515725851,0
363,0.408963024616,0
364,0.474388659000,0
365,0.445212483406,0
366,0.407152235508,0
367,0.396209537983,0
368,0.425358444452,0
369,0.440673500299,0
370,0.351840794086,0
371,0.410164237022,0
372,0.477480858564,0
373,0.410030335188,0
374,0.378021776676,0
375,0.433317393064,0
376,0.395521908998,0
377,0.403770804405,0
378,0.435146212578,0
379,0.395136326551,0
380,0.392838954926,0
381,0.410444498062,0
382,0.392414122820,0
383,0.397875130177,0
384,0.412431448698,0
385,0.377237528563,0
386,0.391181319952,0
387,0.422227948904,0
388,0.386433035135,0
389,0.402944475412,0
390,0.374598652124,0
391,0.402211964130,0
392,0.417349815369,0
393,0.409138351679,0
394,0.410341858864,0
395,0.450998455286,0
396,0.371745646000,0
397,0.409254610538,0
398,0.392813235521,0
399,0.389040470123,0
400,0.352646291256,0
401,0.355486601591,0
402,0.404475241899,0
403,0.418419182301,0
404,0.347677737474,0
405,0.396061152220,0
406,0.438672691584,0
407,0.365920692682,0
408,0.339367717505,0
409,0.375767171383,0
410,0.420224875212,0
411,0.435324072838,0
412,0.404088258743,0
413,0.339791417122,0
414,0.417065709829,0
415,0.434525191784,0
416,0.408128917217,0
417,0.364172637463,0
418,0.420646339655,0
419,0.414572894573,0
420,0.355492293835,0
421,0.377281606197,0
422,0.503832280636,0
423,0.404898732901,0
424,0.454051792622,0
425,0.457568973303,0
426,0.451451450586,0
427,0.437087357044,0
428,0.412989437580,0
429,0.450318038464,0
430,0.435771465302,0
431,0.408032149076,0
432,0.392873913050,0
433,0.400923550129,0
434,0.399470597506,0
435,0.373420894146,0
436,0.472716927528,0
437,0.467178523540,0
438,0.358983278275,0
439,0.438689321280,0
440,0.395059019327,0
441,0.388314574957,0
442,0.414634108543,0
443,0.466172814369,0
444,0.374010622501,0
445,0.401688307524,0
446,0.419127821922,0
447,0.379780381918,0
448,0.406215935946,0
449,0.454669445753,0
450,0.359574079514,0
451,0.408442050219,0
452,0.464067369699,0
453,0.389629274607,0
454,0.396898806095,0
455,0.430299550295,0
456,0.423924565315,0
457,0.401039242744,0
458,0.414196699858,0
459,0.410296767950,0
460,0.454034477472,0
461,0.376470804214,0
462,0.395548194647,0
463,0.378028720617,0
464,0.413926571608,0
465,0.448719233274,0
466,0.371187418699,0
467,0.386191219091,0
468,0.387830913067,0
469,0.397228658199,0
470,0.435700297356,0
471,0.363995224237,0
472,0.416166007519,0
473,0.331613808870,0
474,0.416294991970,0
475,0.376222401857,0
476,0.419451087713,0
477,0.417885482311,0
478,0.444959402084,0
479,0.434840232134,0
480,0.408799141645,0
481,0.429197937250,0
482,0.390236347914,0
483,0.432702362537,0
484,0.388797521591,0
485,0.439701497555,0
486,0.358050614595,0
487,0.399264603853,0
488,0.353004962206,0
489,0.427346974611,0
490,0.394777536392,0
491,0.416031390429,0
492,0.460138916969,0
493,0.439861387014,0
494,0.392631232738,0
495,0.371187418699,0
496,0.417000025511,0
497,0.385168880224,0
498,0.436720430851,0
499,0.415323704481,0
500,0.389414578676,0
501,0.401094317436,0
502,0.424240976572,0
503,0.378662705421,0
504,0.390855014324,0
505,0.413391977549,0
506,0.404637217522,0
507,0.430446416140,0
508,0.388597428799,0
509,0.404365539551,0
510,0.420052915812,0
511,0.364016771317,0
512,0.406163424253,0
513,0.374974340200,0
514,0.367980569601,0
515,0.393404155970,0
516,0.383739620447,0
517,0.398548811674,0
518,0.404352366924,0
519,0.412275880575,0
520,0.467609167099,0
521,0.371468186378,0
522,0.405025839806,0
523,0.397776514292,0
524,0.434454441071,0
525,0.375850677490,0
526,0.473583579063,0
527,0.408394455910,0
528,0.373763650656,0
529,0.329461246729,0
530,0.425479829311,0
531,0.419900178909,0
532,0.461813598871,0
533,0.432517886162,0
534,0.388893634081,0
535,0.427817553282,0
536,0.372224777937,0
537,0.420970946550,0
538,0.427661746740,0
539,0.414436280727,0
540,0.395423233509,0
541,0.406382828951,0
542,0.361809581518,0
543,0.456639796495,0
544,0.394190460443,0
545,0.482982367277,0
546,0.380216419697,0
547,0.380237609148,0
548,0.379143178463,0
549,0.405970603228,0
550,0.388368606567,0
551,0.405181825161,0
552,0.370843797922,0
553,0.428324788809,0
554,0.364703834057,0
555,0.386457204819,0
556,0.417345494032,0
557,0.417446792126,0
558,0.427609533072,0
559,0.401915967464,0
560,0.357857763767,0
561,0.383928298950,0
562,0.425194710493,0
563,0.360277146101,0
564,0.394350200891,0
565,0.351451665163,0
566,0.452401459217,0
567,0.465007007122,0
568,0.393935739994,0
569,0.444848686457,0
570,0.436546295881,0
571,0.396282851696,0
572,0.408223271370,0
573,0.385531544685,0
574,0.421362876892,0
575,0.391060501337,0
576,0.411586850882,0
577,0.367843419313,0
578,0.415864914656,0
579,0.311236351728,0
580,0.401521652937,0
581,0.412592947483,0
582,0.402246087790,0
583,0.389935940504,0
584,0.380837082863,0
585,0.416782885790,0
586,0.449984759092,0
587,0.395019322634,0
588,0.362387180328,0
589,0.452631473541,0
590,0.402303963900,0
591,0.443873673677,0
592,0.345217198133,0
593,0.372730791569,0
594,0.405833482742,0
595,0.416925221682,0
596,0.395376801491,0
597,0.432658404112,0
598,0.426913589239,0
599,0.442770212889,0
600,0.354149490595,0
601,0.395302265882,0
602,0.382707297802,0
603,0.358989179134,0
604,0.406955063343,0
605,0.395144432783,0
606,0.410422831774,0
607,0.466839283705,0
608,0.392646700144,0
609,0.408344596624,0
610,0.395982563496,0
611,0.393764436245,0
612,0.384357362986,0
613,0.411612719297,0
614,0.391814112663,0
615,0.443186491728,0
616,0.467733949423,0
617,0.437886685133,0
618,0.422442674637,0
619,0.403869211674,0
620,0.404217511415,0
621,0.362123578787,0
622,0.344954460859,0
623,0.456157445908,0
624,0.386236816645,0
625,0.390091001987,0
626,0.400242418051,0
627,0.357283085585,0
628,0.383508235216,0
629,0.425728738308,0
630,0.391571015120,0
631,0.385085225105,0
632,0.422077268362,0
633,0.429560780525,0
634,0.394814789295,0
635,0.390966147184,0
636,0.420671999454,0
637,0.409906864166,0
638,0.417696565390,0
639,0.421636432409,0
640,0.383544594049,0
641,0.388397425413,0
642,0.408179968596,0
643,0.474777817726,0
644,0.441980928183,0
645,0.445691078901,0
646,0.390026271343,0
647,0.324347585440,0
648,0.448531419039,0
649,0.451390951872,0
650,0.443145364523,0
651,0.419690191746,0
652,0.465308338404,0
653,0.352675139904,0
654,0.354446500540,0
655,0.406161725521,0
656,0.445092707872,0
657,0.369482547045,0
658,0.375825852156,0
659,0.401363164186,0
660,0.435057878494,0
661,0.461905598640,0
662,0.381314069033,0
663,0.395254224539,0
664,0.427799582481,0
665,0.409566462040,0
666,0.346558153629,0
667,0.480157226324,0
668,0.391623407602,0
669,0.407257288694,0
670,0.405925691128,0
