,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,294.0,455.4418604651163,0.047619047619047616,0.054421768707482984,0.0748299319727891,0.12244897959183673,0.14000000000000004,0.15999999999999998,0.22000000000000003,0.35999999999999993,0.07106598984771574,0.08121827411167513,0.11167512690355333,0.18274111675126897,78.05116946719582,0.022915861790517005
