,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,2100.0,95.10526315789475,0.022556390977443608,0.03508771929824561,0.03759398496240601,0.045112781954887216,0.4736842105263158,0.7368421052631577,0.7894736842105264,0.9473684210526316,0.0430622009569378,0.06698564593301436,0.07177033492822968,0.0861244019138756,98.5251798561151,0.07062856130288049
