,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,58.8,295.85524707731605,0.09836179053920988,0.28564964978271423,0.4262361324458099,0.6643421363582652,0.05799999999999998,0.16799999999999998,0.25,0.38999999999999996,0.07291117834763534,0.21138984781047254,0.3148850054049027,0.4910669229421904,76.16228996031413,0.003153125437066672
