,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,73.6,296.80420634920637,0.07884068278805123,0.21466334755808442,0.36687213529318796,0.6114983404457087,0.05800000000000001,0.15799999999999997,0.26999999999999996,0.45,0.0668288741464363,0.18201380282374668,0.3110483341838595,0.5184309008286554,77.88938613526976,0.004478394984558065
