,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,763.1560000000002,427.5956140350878,0.009159804840339191,0.033457482531068276,0.06841715308719434,0.10129963744042761,0.06842105263157894,0.25789473684210523,0.5210526315789473,0.768421052631579,0.026906744783853326,0.05919442711529564,0.12088040636747614,0.17889680983016626,93.14,0.007363024625168415
