,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,62.2,288.4031940251073,0.08426858967876764,0.26308943860181344,0.45268591785485557,0.6634698907877439,0.052000000000000005,0.164,0.282,0.41200000000000003,0.06427961993767668,0.20195185416175582,0.3473425104716029,0.5080728703064231,76.2799966224774,0.0033235781507154187
