,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,225.6,340.6778369207886,0.04047815156529701,0.08546979982444566,0.1120568285525004,0.1354780507200458,0.09,0.192,0.252,0.306,0.05570965849136492,0.11797762775030089,0.15472093684305438,0.1872991673491655,73.77877227053955,0.007733403965157652
