,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,73.0,295.74850606909433,0.06857684752421596,0.24411501727291202,0.3836711147237464,0.6389561742193323,0.049999999999999996,0.178,0.27999999999999997,0.466,0.057823732394466865,0.205845344334424,0.32368473641552564,0.5388566856355431,78.03022882715527,0.004367796240606353
