,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,836.84,553.578947368421,0.025157232704402517,0.025157232704402517,0.0440251572327044,0.07547169811320754,0.21052631578947367,0.21052631578947367,0.3684210526315789,0.631578947368421,0.04494382022471911,0.04494382022471911,0.07865168539325842,0.1348314606741573,92.0093525179856,0.03399617035395684
