,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,16584.21,21.36842105263158,0.005712472231037766,0.006029831799428753,0.006029831799428753,0.006029831799428753,0.9473684210526315,1.0,1.0,1.0,0.011356466876971609,0.011987381703470032,0.011987381703470032,0.011987381703470032,99.38201438848921,0.10216232915683453
