,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,268.42,157.78947368421052,0.19607843137254902,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.5263157894736842,0.7894736842105263,0.8947368421052632,0.8947368421052632,0.2857142857142857,0.42857142857142855,0.48571428571428565,0.48571428571428565,96.66402877697841,0.012676905548201424
