,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,18026.32,18.0,0.005547445255474452,0.005547445255474452,0.005547445255474452,0.005547445255474452,1.0,1.0,1.0,1.0,0.011033681765389082,0.011033681765389082,0.011033681765389082,0.011033681765389082,99.431654676259,0.0929280029496403
