,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,1092.8,53.858000000000004,0.05453625667808872,0.08821355561470398,0.09150929255666743,0.09150929255666743,0.596,0.9640000000000001,1.0,1.0,0.09992855818044212,0.16163596873855682,0.1676746095313532,0.1676746095313532,55.925356750823276,0.012348570125306086
