,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,76.80999999999999,346.3214285714285,0.07547169811320754,0.1320754716981132,0.22641509433962265,0.3018867924528302,0.057971014492753624,0.10144927536231885,0.17391304347826084,0.2318840579710145,0.06557377049180327,0.11475409836065573,0.19672131147540983,0.2622950819672131,0.02037532108498278
