,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,574.0,239.625,0.04181184668989547,0.06620209059233449,0.08013937282229965,0.10801393728222997,0.24000000000000005,0.37999999999999995,0.4600000000000001,0.62,0.0712166172106825,0.11275964391691393,0.1364985163204748,0.1839762611275964,0.01015916713132837
