,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Accuracy,Time per Example
0,16.0,359.125,0.125,0.125,0.375,0.375,0.019999999999999997,0.019999999999999997,0.06000000000000001,0.06000000000000001,0.03448275862068966,0.03448275862068966,0.10344827586206898,0.10344827586206898,79.10664527569028,0.017355675482018374
