,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
PCA-CD,118.0,549.875,0.0,0.03389830508474576,0.0847457627118644,0.15254237288135594,0.0,0.04,0.1,0.18,0,0.03669724770642202,0.09174311926605505,0.1651376146788991,0
