,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300
SAW (NAE-IAW),274.735,56.23157894736842,0.2529968599833828,0.3548283883432132,0.3605613346421972,0.3646021509687278,0.6947368421052631,0.9736842105263156,0.9894736842105264,1.0,0.3708025465596696,0.5199411681604966,0.5283527487551758,0.5341924759504018
SAW (RAE-IAW),243.158,242.67368421052635,0.2207075119314117,0.3012924874488242,0.3249599179508654,0.3313448239021451,0.536842105263158,0.731578947368421,0.7894736842105263,0.8052631578947368,0.312728636900608,0.4266952345771485,0.4602844722587919,0.4693767729928836
ADWIN-10,578.95,567.0588235294117,0.0,0.0,0.009090909090909,0.0454545454545454,0.0,0.0,0.0526315789473684,0.2631578947368421,0.0,0.0,0.0155038759689922,0.0775193798449612
ADWIN-10i,100.0,140.95,0.0526315789473684,0.3684210526315789,0.8421052631578947,1.0,0.0526315789473684,0.3684210526315789,0.8421052631578947,1.0,0.0526315789473684,0.3684210526315789,0.8421052631578947,1.0
IBDD,2100.0,95.10526315789475,0.0225563909774436,0.0350877192982456,0.037593984962406,0.0451127819548872,0.4736842105263158,0.7368421052631577,0.7894736842105264,0.9473684210526316,0.0430622009569378,0.0669856459330143,0.0717703349282296,0.0861244019138756
D3,6927.369000000001,48.742105263157896,0.0090412202441024,0.0143595846686493,0.0144355725105946,0.0144355725105946,0.6263157894736842,0.9947368421052633,1.0,1.0,0.017825123341767,0.028310489387544,0.0284603021216264,0.0284603021216264
