,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300
SAW (New AE),54.0,357.85185185185185,0.0,0.25925925925925924,0.3333333333333333,0.6296296296296297,0.0,0.14,0.18,0.34,,0.18181818181818182,0.23376623376623376,0.4415584415584416
SAW (Retrain AE),54.0,357.85185185185185,0.0,0.25925925925925924,0.3333333333333333,0.6296296296296297,0.0,0.14,0.18,0.34,,0.18181818181818182,0.23376623376623376,0.4415584415584416
ADWIN-10,2.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
IBDD,560.0,192.12765957446808,0.04642857142857143,0.06428571428571428,0.1,0.125,0.26,0.36,0.56,0.7,0.07878787878787878,0.10909090909090907,0.1696969696969697,0.21212121212121213
D3,1170.0,53.9,0.04786324786324787,0.08547008547008547,0.08547008547008547,0.08547008547008547,0.56,1.0,1.0,1.0,0.08818897637795275,0.15748031496062995,0.15748031496062995,0.15748031496062995
PCA-CD,2.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
