,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,621.0,93.50777777777779,0.06789627663784897,0.10359399632030226,0.13070152376338484,0.15182200983350913,0.42000000000000004,0.64,0.8099999999999999,0.9400000000000001,0.11682146364277331,0.17821807760567898,0.2249672722985053,0.26127511343921245,0.0010056333069272069
