,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,1063.6,87.93219858156027,0.04756961249881668,0.0789741442258122,0.08180141339558795,0.08349819535867843,0.506,0.8400000000000001,0.8699999999999999,0.8880000000000001,0.08696304670309105,0.14437359059973154,0.14954108805102467,0.1526422997398103,0.0011230056929384467
