,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,962.4,63.66120458821827,0.06545717602280403,0.09249135094776562,0.09664055701176931,0.0983068786130479,0.63,0.8899999999999999,0.93,0.9460000000000001,0.11859186028897942,0.16756757168787004,0.17508604700831237,0.1781043351820827,0.0013233706705622476
