,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,1364.8,55.09400000000001,0.04118769804347449,0.0713632743195548,0.07327182325071976,0.07327182325071976,0.562,0.974,1.0,1.0,0.07675045266798677,0.13298299223351356,0.13653905204793398,0.13653905204793398,0.0005836024368657878
