,% Changes detected,Mean time until detection (instances),Precision_60,Precision_120,Precision_180,Precision_300,Recall_60,Recall_120,Recall_180,Recall_300,F1Score_60,F1Score_120,F1Score_180,F1Score_300,Time per Example
0,2974.0,19.346938775510207,0.029589778076664425,0.032952252858103555,0.032952252858103555,0.032952252858103555,0.8800000000000001,0.9800000000000002,0.9800000000000002,0.9800000000000002,0.05725439167208849,0.06376057254391673,0.06376057254391673,0.06376057254391673,0.010098953656157325
